Old Name,New Name,Old Path,New Path
RWStepShape_RWExtrudedFaceSolid.pxx,RWStepShape_RWExtrudedFaceSolid.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWExtrudedFaceSolid.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWExtrudedFaceSolid.hpp
RWStepShape_RWFace.pxx,RWStepShape_RWFace.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWFace.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWFace.hpp
RWStepShape_RWFaceBasedSurfaceModel.pxx,RWStepShape_RWFaceBasedSurfaceModel.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWFaceBasedSurfaceModel.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWFaceBasedSurfaceModel.hpp
RWStepShape_RWFaceBound.pxx,RWStepShape_RWFaceBound.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWFaceBound.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWFaceBound.hpp
RWStepShape_RWFaceOuterBound.pxx,RWStepShape_RWFaceOuterBound.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWFaceOuterBound.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWFaceOuterBound.hpp
RWStepShape_RWFaceSurface.pxx,RWStepShape_RWFaceSurface.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWFaceSurface.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWFaceSurface.hpp
RWStepShape_RWFacetedBrep.pxx,RWStepShape_RWFacetedBrep.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWFacetedBrep.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWFacetedBrep.hpp
RWStepShape_RWFacetedBrepAndBrepWithVoids.pxx,RWStepShape_RWFacetedBrepAndBrepWithVoids.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWFacetedBrepAndBrepWithVoids.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWFacetedBrepAndBrepWithVoids.hpp
RWStepShape_RWFacetedBrepShapeRepresentation.pxx,RWStepShape_RWFacetedBrepShapeRepresentation.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWFacetedBrepShapeRepresentation.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWFacetedBrepShapeRepresentation.hpp
RWStepShape_RWGeometricCurveSet.pxx,RWStepShape_RWGeometricCurveSet.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWGeometricCurveSet.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWGeometricCurveSet.hpp
RWStepShape_RWGeometricSet.pxx,RWStepShape_RWGeometricSet.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWGeometricSet.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWGeometricSet.hpp
RWStepShape_RWGeometricallyBoundedSurfaceShapeRepresentation.pxx,RWStepShape_RWGeometricallyBoundedSurfaceShapeRepresentation.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWGeometricallyBoundedSurfaceShapeRepresentation.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWGeometricallyBoundedSurfaceShapeRepresentation.hpp
RWStepShape_RWGeometricallyBoundedWireframeShapeRepresentation.pxx,RWStepShape_RWGeometricallyBoundedWireframeShapeRepresentation.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWGeometricallyBoundedWireframeShapeRepresentation.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWGeometricallyBoundedWireframeShapeRepresentation.hpp
RWStepShape_RWHalfSpaceSolid.pxx,RWStepShape_RWHalfSpaceSolid.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWHalfSpaceSolid.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWHalfSpaceSolid.hpp
RWStepShape_RWLimitsAndFits.pxx,RWStepShape_RWLimitsAndFits.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWLimitsAndFits.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWLimitsAndFits.hpp
RWStepShape_RWLoop.pxx,RWStepShape_RWLoop.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWLoop.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWLoop.hpp
RWStepShape_RWLoopAndPath.pxx,RWStepShape_RWLoopAndPath.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWLoopAndPath.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWLoopAndPath.hpp
RWStepShape_RWManifoldSolidBrep.pxx,RWStepShape_RWManifoldSolidBrep.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWManifoldSolidBrep.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWManifoldSolidBrep.hpp
RWStepShape_RWManifoldSurfaceShapeRepresentation.pxx,RWStepShape_RWManifoldSurfaceShapeRepresentation.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWManifoldSurfaceShapeRepresentation.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWManifoldSurfaceShapeRepresentation.hpp
RWStepShape_RWMeasureQualification.pxx,RWStepShape_RWMeasureQualification.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWMeasureQualification.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWMeasureQualification.hpp
RWStepShape_RWMeasureRepresentationItemAndQualifiedRepresentationItem.pxx,RWStepShape_RWMeasureRepresentationItemAndQualifiedRepresentationItem.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWMeasureRepresentationItemAndQualifiedRepresentationItem.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWMeasureRepresentationItemAndQualifiedRepresentationItem.hpp
RWStepShape_RWNonManifoldSurfaceShapeRepresentation.pxx,RWStepShape_RWNonManifoldSurfaceShapeRepresentation.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWNonManifoldSurfaceShapeRepresentation.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWNonManifoldSurfaceShapeRepresentation.hpp
RWStepShape_RWOpenShell.pxx,RWStepShape_RWOpenShell.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWOpenShell.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWOpenShell.hpp
RWStepShape_RWOrientedClosedShell.pxx,RWStepShape_RWOrientedClosedShell.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWOrientedClosedShell.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWOrientedClosedShell.hpp
RWStepShape_RWOrientedEdge.pxx,RWStepShape_RWOrientedEdge.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWOrientedEdge.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWOrientedEdge.hpp
RWStepShape_RWOrientedFace.pxx,RWStepShape_RWOrientedFace.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWOrientedFace.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWOrientedFace.hpp
RWStepShape_RWOrientedOpenShell.pxx,RWStepShape_RWOrientedOpenShell.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWOrientedOpenShell.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWOrientedOpenShell.hpp
RWStepShape_RWOrientedPath.pxx,RWStepShape_RWOrientedPath.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWOrientedPath.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWOrientedPath.hpp
RWStepShape_RWPath.pxx,RWStepShape_RWPath.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWPath.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWPath.hpp
RWStepShape_RWPlusMinusTolerance.pxx,RWStepShape_RWPlusMinusTolerance.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWPlusMinusTolerance.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWPlusMinusTolerance.hpp
RWStepShape_RWPointRepresentation.pxx,RWStepShape_RWPointRepresentation.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWPointRepresentation.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWPointRepresentation.hpp
RWStepShape_RWPolyLoop.pxx,RWStepShape_RWPolyLoop.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWPolyLoop.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWPolyLoop.hpp
RWStepShape_RWPrecisionQualifier.pxx,RWStepShape_RWPrecisionQualifier.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWPrecisionQualifier.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWPrecisionQualifier.hpp
RWStepShape_RWQualifiedRepresentationItem.pxx,RWStepShape_RWQualifiedRepresentationItem.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWQualifiedRepresentationItem.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWQualifiedRepresentationItem.hpp
RWStepShape_RWRevolvedAreaSolid.pxx,RWStepShape_RWRevolvedAreaSolid.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWRevolvedAreaSolid.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWRevolvedAreaSolid.hpp
RWStepShape_RWRevolvedFaceSolid.pxx,RWStepShape_RWRevolvedFaceSolid.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWRevolvedFaceSolid.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWRevolvedFaceSolid.hpp
RWStepShape_RWRightAngularWedge.pxx,RWStepShape_RWRightAngularWedge.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWRightAngularWedge.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWRightAngularWedge.hpp
RWStepShape_RWRightCircularCone.pxx,RWStepShape_RWRightCircularCone.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWRightCircularCone.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWRightCircularCone.hpp
RWStepShape_RWRightCircularCylinder.pxx,RWStepShape_RWRightCircularCylinder.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWRightCircularCylinder.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWRightCircularCylinder.hpp
RWStepShape_RWSeamEdge.pxx,RWStepShape_RWSeamEdge.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWSeamEdge.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWSeamEdge.hpp
RWStepShape_RWShapeDefinitionRepresentation.pxx,RWStepShape_RWShapeDefinitionRepresentation.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWShapeDefinitionRepresentation.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWShapeDefinitionRepresentation.hpp
RWStepShape_RWShapeDimensionRepresentation.pxx,RWStepShape_RWShapeDimensionRepresentation.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWShapeDimensionRepresentation.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWShapeDimensionRepresentation.hpp
RWStepShape_RWShapeRepresentation.pxx,RWStepShape_RWShapeRepresentation.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWShapeRepresentation.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWShapeRepresentation.hpp
RWStepShape_RWShapeRepresentationWithParameters.pxx,RWStepShape_RWShapeRepresentationWithParameters.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWShapeRepresentationWithParameters.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWShapeRepresentationWithParameters.hpp
RWStepShape_RWShellBasedSurfaceModel.pxx,RWStepShape_RWShellBasedSurfaceModel.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWShellBasedSurfaceModel.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWShellBasedSurfaceModel.hpp
RWStepShape_RWSolidModel.pxx,RWStepShape_RWSolidModel.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWSolidModel.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWSolidModel.hpp
RWStepShape_RWSolidReplica.pxx,RWStepShape_RWSolidReplica.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWSolidReplica.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWSolidReplica.hpp
RWStepShape_RWSphere.pxx,RWStepShape_RWSphere.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWSphere.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWSphere.hpp
RWStepShape_RWSubedge.pxx,RWStepShape_RWSubedge.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWSubedge.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWSubedge.hpp
RWStepShape_RWSubface.pxx,RWStepShape_RWSubface.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWSubface.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWSubface.hpp
RWStepShape_RWSweptAreaSolid.pxx,RWStepShape_RWSweptAreaSolid.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWSweptAreaSolid.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWSweptAreaSolid.hpp
RWStepShape_RWSweptFaceSolid.pxx,RWStepShape_RWSweptFaceSolid.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWSweptFaceSolid.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWSweptFaceSolid.hpp
RWStepShape_RWToleranceValue.pxx,RWStepShape_RWToleranceValue.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWToleranceValue.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWToleranceValue.hpp
RWStepShape_RWTopologicalRepresentationItem.pxx,RWStepShape_RWTopologicalRepresentationItem.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWTopologicalRepresentationItem.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWTopologicalRepresentationItem.hpp
RWStepShape_RWTorus.pxx,RWStepShape_RWTorus.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWTorus.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWTorus.hpp
RWStepShape_RWTransitionalShapeRepresentation.pxx,RWStepShape_RWTransitionalShapeRepresentation.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWTransitionalShapeRepresentation.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWTransitionalShapeRepresentation.hpp
RWStepShape_RWTypeQualifier.pxx,RWStepShape_RWTypeQualifier.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWTypeQualifier.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWTypeQualifier.hpp
RWStepShape_RWValueFormatTypeQualifier.pxx,RWStepShape_RWValueFormatTypeQualifier.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWValueFormatTypeQualifier.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWValueFormatTypeQualifier.hpp
RWStepShape_RWVertex.pxx,RWStepShape_RWVertex.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWVertex.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWVertex.hpp
RWStepShape_RWVertexLoop.pxx,RWStepShape_RWVertexLoop.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWVertexLoop.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWVertexLoop.hpp
RWStepShape_RWVertexPoint.pxx,RWStepShape_RWVertexPoint.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWVertexPoint.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepShape\RWStepShape_RWVertexPoint.hpp
RWStepVisual_RWAnnotationCurveOccurrence.pxx,RWStepVisual_RWAnnotationCurveOccurrence.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWAnnotationCurveOccurrence.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWAnnotationCurveOccurrence.hpp
RWStepVisual_RWAnnotationCurveOccurrenceAndGeomReprItem.pxx,RWStepVisual_RWAnnotationCurveOccurrenceAndGeomReprItem.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWAnnotationCurveOccurrenceAndGeomReprItem.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWAnnotationCurveOccurrenceAndGeomReprItem.hpp
RWStepVisual_RWAnnotationFillArea.pxx,RWStepVisual_RWAnnotationFillArea.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWAnnotationFillArea.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWAnnotationFillArea.hpp
RWStepVisual_RWAnnotationFillAreaOccurrence.pxx,RWStepVisual_RWAnnotationFillAreaOccurrence.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWAnnotationFillAreaOccurrence.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWAnnotationFillAreaOccurrence.hpp
RWStepVisual_RWAnnotationOccurrence.pxx,RWStepVisual_RWAnnotationOccurrence.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWAnnotationOccurrence.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWAnnotationOccurrence.hpp
RWStepVisual_RWAnnotationPlane.pxx,RWStepVisual_RWAnnotationPlane.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWAnnotationPlane.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWAnnotationPlane.hpp
RWStepVisual_RWAreaInSet.pxx,RWStepVisual_RWAreaInSet.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWAreaInSet.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWAreaInSet.hpp
RWStepVisual_RWBackgroundColour.pxx,RWStepVisual_RWBackgroundColour.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWBackgroundColour.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWBackgroundColour.hpp
RWStepVisual_RWCameraImage.pxx,RWStepVisual_RWCameraImage.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWCameraImage.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWCameraImage.hpp
RWStepVisual_RWCameraModel.pxx,RWStepVisual_RWCameraModel.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWCameraModel.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWCameraModel.hpp
RWStepVisual_RWCameraModelD2.pxx,RWStepVisual_RWCameraModelD2.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWCameraModelD2.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWCameraModelD2.hpp
RWStepVisual_RWCameraModelD3.pxx,RWStepVisual_RWCameraModelD3.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWCameraModelD3.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWCameraModelD3.hpp
RWStepVisual_RWCameraModelD3MultiClipping.pxx,RWStepVisual_RWCameraModelD3MultiClipping.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWCameraModelD3MultiClipping.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWCameraModelD3MultiClipping.hpp
RWStepVisual_RWCameraModelD3MultiClippingIntersection.pxx,RWStepVisual_RWCameraModelD3MultiClippingIntersection.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWCameraModelD3MultiClippingIntersection.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWCameraModelD3MultiClippingIntersection.hpp
RWStepVisual_RWCameraModelD3MultiClippingUnion.pxx,RWStepVisual_RWCameraModelD3MultiClippingUnion.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWCameraModelD3MultiClippingUnion.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWCameraModelD3MultiClippingUnion.hpp
RWStepVisual_RWCameraUsage.pxx,RWStepVisual_RWCameraUsage.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWCameraUsage.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWCameraUsage.hpp
RWStepVisual_RWCentralOrParallel.pxx,RWStepVisual_RWCentralOrParallel.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWCentralOrParallel.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWCentralOrParallel.hpp
RWStepVisual_RWCharacterizedObjAndRepresentationAndDraughtingModel.pxx,RWStepVisual_RWCharacterizedObjAndRepresentationAndDraughtingModel.hpp,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWCharacterizedObjAndRepresentationAndDraughtingModel.pxx,D:\reOCCT8_0_0rc3\src\DataExchange\TKDESTEP\RWStepVisual\RWStepVisual_RWCharacterizedObjAndRepresentationAndDraughtingModel.hpp
